,area,perimeter,physiological_length,physiological_width,aspect_ratio,rectangularity,circularity,mean_r,mean_g,mean_b,stddev_r,stddev_g,stddev_b
0,664743.5,3587.0086880922318,1219,935,1.3037433155080214,1.7145936741013639,19.355783589383204,28.594681770833333,40.1625578125,17.444905729166667,42.269038313470126,56.19336035863217,31.36131824923269
0,736062.0,3433.4035699367523,1137,1016,1.1190944881889764,1.569422141069638,16.015308593643518,28.0444203125,39.93192239583333,15.9307515625,39.19156376141429,51.94334671585935,28.234395486853813
0,606086.5,3549.8329350948334,1230,915,1.3442622950819672,1.8569131633850944,20.79127957326883,28.224685416666667,36.96846510416667,14.7156515625,43.99659920338774,55.20179824996202,29.520285003625208
0,639740.0,3564.1386400461197,1326,939,1.4121405750798721,1.9462813017788476,19.85663589187764,29.198689583333334,38.67897552083333,16.687658854166667,43.28849337766108,55.21568810179416,30.3036252264112
0,699156.0,3629.2025653123856,1293,957,1.3510971786833856,1.769849647289017,18.838587182359873,25.125432291666666,35.001435416666666,15.564043229166666,36.98399408965369,47.71654881980581,28.71384923774816
0,780160.0,3650.2319964170456,1244,1032,1.2054263565891472,1.6455701394585727,17.078796179843582,35.230740104166664,46.57246822916667,16.1175421875,44.68525502687469,56.95321233460643,27.856682976232545
0,674699.0,3404.3842363357544,1082,1027,1.053554040895813,1.646977392881863,17.17778154200818,27.308502604166666,38.12317291666667,11.520244270833333,39.947175870108644,52.77243210134373,25.50190071679948
0,628709.5,3402.6512632369995,1119,1009,1.1090188305252726,1.7958548423397451,18.415556976963682,29.704827604166667,37.56515208333333,15.133734375,44.0578309798902,54.31649305419154,28.637522488574508
0,612227.0,3389.3203070163727,1196,926,1.2915766738660908,1.8089630153521488,18.763452352727924,29.3851453125,37.2565671875,13.342578125,44.58793075281053,54.9947010785203,27.331874890316943
0,608971.0,3371.6247885227203,931,1054,0.8833017077798861,1.6113640879450746,18.66731538050396,22.7030609375,30.9589578125,9.136328125,36.61214441055037,46.88444543077527,24.114561948658054
0,647486.0,3453.226953268051,1283,902,1.4223946784922394,1.7873220424843164,18.417041280856957,28.585420833333334,38.3059,15.310386458333333,42.05310915663147,54.32368995949189,28.515838194849117
0,712252.5,3495.2198033332825,1225,963,1.272066458982347,1.6562595427885476,17.152009257409627,29.611892708333333,40.73883333333333,17.117075,40.73105193191253,53.69301259332753,29.156138999549338
0,713165.0,3687.5112142562866,1247,1039,1.2001924927815206,1.8167366598192565,19.06675026854357,31.40155625,43.44274114583333,17.937915104166667,43.31823215406057,57.065765547001014,30.553905389134943
0,597672.0,3618.0755809545517,1319,858,1.5372960372960374,1.8935168453599969,21.902432955700814,28.691472916666665,37.300618229166666,17.601724479166666,44.81214391533673,56.07454560331082,31.883237384065506
0,681926.5,3533.906098008156,1257,948,1.3259493670886076,1.7474551876191935,18.313545975320256,29.155884895833335,39.07668541666666,17.7640828125,41.65550800668601,53.460674434705155,30.530405828613034
0,861746.0,3811.9477232694626,1261,1075,1.1730232558139535,1.573056329823405,16.862213975973475,40.45351510416667,51.85965989583333,25.370704166666666,47.22502644242555,58.2564080252922,33.77985573416227
0,704750.5,3690.582285642624,1324,907,1.4597574421168689,1.7039618985726155,19.326552598542513,29.799094270833333,39.8053625,19.416926041666667,41.70973478638395,52.99140478253933,31.901343130174197
0,676192.0,3548.9182925224304,1189,1032,1.1521317829457365,1.8146443613648195,18.626101827587906,33.26202135416667,44.845496875,16.687227604166665,47.384075312782684,61.30868259126134,29.992576598761417
0,581647.0,3921.9275166988373,1270,904,1.404867256637168,1.9738432416912663,26.444760217519402,25.124239583333335,34.0062828125,16.325592708333332,40.711610904539235,52.203620490317526,31.659188039255657
0,625742.0,3386.1142525672913,1294,864,1.4976851851851851,1.786704424507225,18.323477937295795,27.123800520833335,36.3782953125,15.767233854166667,41.19594589673687,53.066287776569666,29.33997640138544
0,552746.0,3465.2715356349945,1270,857,1.4819136522753793,1.9690599298773759,21.724457193144975,26.214915625,33.46912239583333,14.8537484375,43.20108085818915,53.30947061254904,29.857247943360434
0,715065.5,3679.5873371362686,1275,1018,1.2524557956777995,1.8151484024890028,18.934437434911313,26.527424479166665,38.017119270833334,15.351502083333333,38.28021546196691,50.68813088544231,28.739677031392432
0,694579.0,3447.2858115434647,1156,1015,1.1389162561576354,1.6892822846645235,17.109327328452032,31.04035,40.106739583333336,18.450192708333333,43.28768108060112,54.01234026045669,30.7166372275194
0,641967.0,3489.9578325748444,1170,935,1.2513368983957218,1.7040595544630799,18.972635155935595,25.960651041666665,35.83023229166667,15.5246859375,39.4893256092852,51.62866297303792,29.106462680496854
0,702472.5,3387.646216750145,1226,920,1.3326086956521739,1.605642925523775,16.336791674921894,33.147919791666666,41.9463921875,18.883415625,45.39156936849872,55.75722533199861,30.618468789280946
0,672192.5,3485.337551355362,1235,937,1.3180362860192103,1.7215232243739702,18.071575994804746,30.245184895833333,39.810503645833336,16.546833854166668,43.1181138885313,54.80231647121242,29.169106629962187
0,684285.0,3500.4330048561096,1108,1062,1.0433145009416196,1.7195992897696135,17.90632736577007,31.029019791666666,40.428252083333334,17.983800520833334,43.73317971348177,54.884641513919526,30.365992141254157
0,746018.5,3552.6512628793716,1203,994,1.210261569416499,1.602885183142241,16.91825470231421,28.04659375,40.02487083333333,13.454941666666667,39.04677271210508,51.216001305988165,28.047192186353765
0,650713.0,3319.6979397535324,1082,994,1.0885311871227363,1.6528146817414129,16.935875587553728,29.366895833333334,38.366128645833335,17.426141666666666,42.99640258631119,54.17027601425463,30.19513413043452
0,711150.0,3625.084804415703,1188,1062,1.11864406779661,1.774106728538283,18.47885796133816,30.926852083333333,40.88711145833334,16.896915625,42.85249253017793,54.1738996189785,29.300498176708494
0,548537.5,3405.1710354089737,1288,783,1.644955300127714,1.8385324613175944,21.13837209012733,24.53404375,32.561932291666665,14.155165104166667,40.60592893878208,52.09388423613579,28.806521258555588
0,581280.0,3512.751762866974,1231,865,1.423121387283237,1.8318452380952381,21.22802254941686,26.7620265625,34.491115625,16.677340104166667,42.80933008212746,53.00678975008339,30.963251512679562
0,646852.5,3439.6117260456085,1272,921,1.3811074918566775,1.8110960381230652,18.289994745247874,26.420463020833335,35.7546421875,14.5247984375,39.90769213544272,51.26310500193758,28.154089708764584
0,823530.0,3818.8451290130615,1046,1084,0.9649446494464945,1.3768338736900902,17.708617924528294,40.8752953125,55.67326197916667,33.74100052083333,49.603649041376805,65.01040424805026,43.382757987753145
0,766799.5,3701.7395693063736,992,1065,0.9314553990610329,1.3777786761728457,17.870220101823925,34.94995052083333,54.61278125,24.624215625,45.92610140608644,67.80516232324285,37.56555146589543
0,787685.0,3562.5709661245346,984,1113,0.8840970350404312,1.3903933679072218,16.112928250091723,40.069409375,55.1499125,27.877240625,50.37076761630034,66.90090697716545,39.26662896057563
0,838919.5,3563.4796904325485,1079,1074,1.004655493482309,1.3813554220637378,15.136598331693628,44.00694791666667,61.6391484375,30.018151041666666,51.896182077552254,70.43876899332977,39.44350545556289
0,899257.0,3687.496933698654,1126,1076,1.046468401486989,1.3473078330221504,15.120965014491938,40.13924375,58.339265104166664,29.244318229166666,45.87527948065369,63.249517082490534,38.00009181401709
0,898403.5,3800.1659767627716,1147,1075,1.0669767441860465,1.3724623735326054,16.074360185535063,43.51329375,58.72460625,29.618319270833332,49.05175453820393,63.60275769498884,38.39603539277828
0,850344.0,3622.099964737892,1025,1112,0.9217625899280576,1.3403987092282652,15.428589082246997,45.49309375,62.212123958333336,31.344478125,53.40564855046119,70.63415060401944,41.316081821889455
0,579755.0,2970.1201729774475,886,912,0.9714912280701754,1.393747358798113,15.216106531082238,30.943034895833332,44.3154515625,23.961253645833335,48.50904980299452,67.29269843532472,40.53402059113477
0,924649.0,3819.8400815725327,1196,1094,1.093235831809872,1.4150493863076692,15.780234714781558,49.42939635416667,66.81366927083333,33.231591145833335,53.499848875567196,70.04561598615717,40.504061170089315
0,913661.0,3714.5852457284927,1156,1041,1.1104707012487993,1.3171143345288898,15.102038445094852,48.362475520833335,66.10950416666667,35.68945572916667,52.84805661572901,69.92113755930662,42.31232419049661
0,1031360.5,4012.4157589673996,1266,1121,1.1293487957181088,1.3760329196241274,15.609944556544422,55.72898645833333,74.91296302083333,36.52764895833333,54.225977982131106,70.40765948864103,40.42296365611304
0,964495.0,3928.5751419067383,1210,1129,1.0717449069973428,1.416378519328768,16.00184826837625,53.50428125,73.648921875,35.46406666666667,55.143584314459446,73.48106500277339,41.39716842475126
0,864264.5,3742.2593433856964,1071,1071,1.0,1.3271874524523453,16.203957229710976,39.09456458333333,56.45104479166667,30.751821354166665,46.77557956880825,64.02825182302398,41.05968562863399
0,848781.5,3669.0045092105865,1083,1095,0.989041095890411,1.3971616959134947,15.859905156518629,31.342550520833335,53.20351197916667,33.49748385416667,39.60229019675726,61.16749741198483,42.51294903127372
0,497937.5,2772.8237097263336,827,822,1.0060827250608273,1.3652195305635748,15.440795933667392,19.415185416666667,34.84978489583333,21.710680208333333,36.109717012688634,59.31589839671971,40.144479439579435
0,749773.0,3408.4490402936935,892,1075,0.8297674418604651,1.2789204199137605,15.49472288316464,28.8327921875,45.94978125,27.690642708333332,39.991056296813916,58.88849388846812,40.01563134867122
0,512344.0,2817.267363548279,809,838,0.9653937947494033,1.3232164327092735,15.491535760571548,26.611981770833335,37.5047453125,19.271688020833334,46.21912725989465,63.02500387893958,36.86235481906756
0,636447.5,3258.3871998786926,825,1053,0.7834757834757835,1.364959403564316,16.68179566159551,26.317208854166665,37.63809479166667,24.367710416666668,40.492906939327106,54.5553681252986,38.633010084850255
0,505201.0,2872.237921476364,878,788,1.114213197969543,1.3694826415624672,16.329640435325473,25.610847395833332,38.02791197916667,19.2783109375,44.97351744291493,64.26283548496174,37.00483965816141
0,895322.0,3755.3446949720383,1177,1080,1.0898148148148148,1.4197796993707292,15.751443366805049,41.48912135416667,66.01384114583334,37.5640375,47.341585394837914,70.91142922972185,45.13076863209393
0,838703.0,3611.1781808137894,1091,1059,1.0302171860245515,1.377566313701036,15.548540846504173,32.509251041666666,55.5820265625,34.5774109375,41.00391133326872,63.974864495894344,43.959557861043386
0,534082.0,2874.0369161367416,850,831,1.022864019253911,1.3225497208293857,15.465955031843036,27.684415104166668,39.096515625,20.042469270833333,46.73286404335128,63.86098258901227,37.276896679425136
0,683765.5,3326.068446159363,1002,946,1.0591966173361522,1.3862822853741523,16.1791305769843,31.566990104166667,46.80021197916667,24.849791145833333,44.70116851372691,63.17211306931698,38.049732236083194
0,930073.5,3753.881705760956,1168,1095,1.0666666666666667,1.3751171278398966,15.151090597513836,43.862004166666665,69.3016765625,32.631988541666665,48.33358137361626,72.2694571054338,40.50753923993493
0,1051017.5,4052.0482347011566,1313,1122,1.1702317290552584,1.4016759949287239,15.622094680958938,53.70094427083333,73.60645677083333,39.12130208333333,52.731911675000156,68.72297667597019,43.0896269102311
0,823391.0,3639.6979476213455,1025,1105,0.9276018099547512,1.3755615497376095,16.088834041080162,38.110371875,52.86525572916667,28.631538020833332,47.619965704252756,63.11310516414671,40.13692840399486
0,898320.5,3655.430917739868,1130,1074,1.0521415270018621,1.3509877599364593,14.874619018900866,40.13796979166667,61.458378125,28.209708854166667,45.90757161999446,66.48868241659268,37.13741890780758
0,1087615.0,4092.810647249222,1278,1117,1.144136078782453,1.3125287900589824,15.40168073650749,57.907667708333335,85.68478125,43.74856875,53.37915064616756,75.47978522601036,44.59928997979143
0,967797.5,3903.9994567632675,1208,1111,1.0873087308730873,1.3867446444116667,15.748347932711013,48.869163541666666,69.07939583333334,35.2620640625,51.52874374386755,69.66904850231785,41.82624635807418
0,935665.5,3779.1710332632065,1219,1064,1.1456766917293233,1.3861962421399527,15.264144823823996,50.69141666666667,73.52277552083333,35.10885208333333,53.79155929443195,75.33015389924532,41.59086032630593
0,778549.0,3574.962879896164,1026,1055,0.9725118483412323,1.3903171155572738,16.415613651337907,34.163284375,50.27303802083333,28.052243229166667,44.438416348784095,61.799849587950824,39.208134178371346
0,650378.0,3268.4288297891617,934,985,0.9482233502538071,1.4145466175055121,16.425258873142923,33.765903125,37.356396875,28.381063020833334,49.687096986908436,53.85702602354517,43.4219485690895
0,670459.0,3308.8796167373657,921,1025,0.8985365853658537,1.4080279331025463,16.3301325182599,30.203198958333335,39.80644322916667,22.7012484375,44.56578378242286,55.70821066284242,36.861300761884
0,675128.0,3211.967933177948,912,1032,0.8837209302325582,1.3940823073550497,15.281158541437208,30.008359895833333,36.46080729166667,24.284197395833335,43.70736755456272,51.346023289848006,37.25985756126873
0,760770.0,3443.05624461174,889,1094,0.8126142595978062,1.2783968873641178,15.582418212547681,28.0965375,38.5415140625,25.48543125,40.17386705375474,50.63381644957531,38.53256841136499
0,653591.0,3264.796366095543,832,1078,0.7717996289424861,1.372258797933264,16.308203925804765,31.924109375,37.419452604166665,26.268702083333334,46.87072100456786,53.40600199993466,40.375999539005186
0,589658.0,2998.816570997238,723,1029,0.7026239067055393,1.2616923708319059,15.251045227042853,29.084588020833333,34.3007890625,22.989003125,45.98913656338743,52.919137689047595,38.48819588937288
0,602740.5,3017.970898270607,751,1032,0.7277131782945736,1.285846894310238,15.111226710015828,31.143502604166667,36.617888541666666,24.377991666666667,48.550206897757874,55.67365593161397,40.08998192098531
0,678051.5,3361.181134700775,963,1032,0.9331395348837209,1.4656939775223563,16.661770706603246,32.35055364583334,37.5573015625,28.365873958333335,47.161264860977006,53.11260281693292,42.802934573713685
0,723394.0,3462.761876106262,989,1058,0.9347826086956522,1.4464620939626263,16.575641781124755,36.8669015625,42.426577083333335,32.16563697916666,50.64162985003972,56.716301170389315,45.737666487757124
0,711855.5,3328.387198448181,905,1044,0.8668582375478927,1.3272637494547699,15.56237374410078,32.7262015625,38.51346822916667,27.558820833333332,45.81754925038503,52.24987385214569,40.38631646755989
0,671646.5,3216.553724884987,928,1028,0.9027237354085603,1.420366219432395,15.404260820344456,25.5356421875,36.368836979166666,21.323783333333335,39.2026893136955,51.771589431884706,35.552627741885075
0,741741.5,3397.7009156942368,901,1088,0.828125,1.321603280927385,15.563874358532527,28.695966145833335,35.45491979166667,21.934927083333335,40.543270421074254,47.10837192341524,34.921523014928525
0,685529.5,3284.0785440206528,781,1118,0.6985688729874776,1.27369865191797,15.732615275195029,33.051545833333336,40.371134375,26.253880729166667,47.52392606083171,55.939617761630814,41.14727480967432
0,622607.0,3245.482652783394,792,1105,0.7167420814479638,1.405637906416086,16.917827216073597,26.603464583333334,32.897046875,21.6873859375,42.327310483756584,49.69889562853202,36.93974914260735
0,675779.0,3269.9780447483063,776,1119,0.6934763181411975,1.2849526250445782,15.82285985971147,32.77143177083333,40.067339583333336,25.907779166666668,47.51822539389966,55.98879543568383,40.98387912878549
0,606927.5,3133.2156250476837,1004,907,1.1069459757442117,1.500390079539978,16.174979965552637,33.2206484375,37.642590625,26.317863020833332,50.42859657265771,56.24062694312114,41.82288123588355
0,600382.0,3053.8501867055893,909,950,0.9568421052631579,1.4383342605208018,15.53344531122146,29.465709375,34.9182359375,23.366572916666666,45.349410934098174,52.62662374328463,37.979484378698025
0,746779.0,3591.9923218488693,1072,1036,1.0347490347490347,1.4871762596430804,17.277412514574234,35.9864875,40.62040416666667,29.750752604166667,48.9067750900017,53.4271691741351,42.76997216464885
0,676459.5,3211.274503469467,865,1045,0.8277511961722488,1.3362588595473934,15.24449569653922,30.3977734375,35.798165625,23.925563541666666,44.270841169498,50.37994302019804,37.16321353790157
0,666325.0,3199.482652068138,908,1020,0.8901960784313725,1.389952350579672,15.362907351345015,32.40044270833334,38.537346875,26.36306875,46.57994770208538,53.9048173867846,39.722164124697905
0,645716.5,3131.2745027542114,996,885,1.1254237288135593,1.3650882391885604,15.184496619799297,31.542288020833332,36.876747395833334,27.025572395833333,46.4064867755392,52.911138004595934,41.39810604452101
0,666652.0,3183.919164776802,914,1003,0.9112662013958126,1.3751432531515693,15.206346411370562,28.362040104166667,33.5046078125,23.414224479166666,42.55976216579235,48.18378048352712,36.96819184359744
0,593166.5,2996.5638238191605,829,980,0.8459183673469388,1.369632303914668,15.13806789530715,28.709129166666667,33.8568578125,23.591351041666666,45.068744844588814,51.77671195062825,38.85744126220251
0,556324.5,3047.1567558050156,752,1031,0.7293889427740058,1.3936326730172768,16.690194831340605,24.5298421875,31.519576041666667,19.4821515625,41.34339199348768,50.67981277617932,35.802125972372224
0,675087.0,3242.7475920915604,789,1101,0.7166212534059946,1.2867808149171884,15.576380445802709,32.98669739583333,40.6104875,25.830748958333334,48.31765198509984,57.070749995180044,41.429431428151354
0,701930.5,3285.1323677301407,895,1026,0.8723196881091618,1.3082064392414918,15.37487639233263,30.589372916666665,41.5157921875,17.337384895833335,43.68933901687879,56.06793499837328,32.67349685835441
0,646519.0,3193.943545937538,874,1025,0.8526829268292683,1.3856514657728543,15.778771195643213,28.867425,34.75179427083334,19.9664828125,43.380492014395614,50.35613148138147,33.94900480307154
0,696409.5,3320.411582827568,921,1054,0.8738140417457305,1.3939126332998042,15.831393855734989,30.931319791666667,37.10513489583333,21.4256171875,45.14098219638096,51.679530454599146,35.69285866816412
0,630448.5,3195.6765213012695,762,1086,0.7016574585635359,1.3126084049688436,16.19854504974821,27.490911458333333,34.107124479166664,19.1428765625,42.405078222602974,50.451785088506,33.1640767833518
0,664542.0,3163.0562480688095,901,1011,0.8911968348170128,1.3707350325487329,15.05536870272629,27.762389583333334,33.7479109375,20.500685416666666,42.78902184262016,49.374626185930744,35.20035321125157
0,708261.5,3313.004506587982,931,1059,0.8791312559017942,1.3920409340335456,15.497099391499153,28.729948958333335,37.398338020833336,18.739994270833332,41.758631724190415,51.01247645846381,32.49507399591463
0,687856.0,3219.825792312622,918,1036,0.8861003861003861,1.3826265962643345,15.071872794366268,29.821041145833334,36.006125520833336,21.629195833333334,44.08121435060912,50.66019995888118,35.569874427245075
0,620045.5,3110.81360578537,853,1026,0.8313840155945419,1.4114738353878868,15.607179295615198,27.887475520833334,35.3366890625,17.9223203125,42.760263743680184,52.12670180431551,32.18019185208477
0,730115.5,3366.0928218364716,932,1087,0.8574057037718491,1.387566761697293,15.51888829263181,29.995377604166666,38.36406875,20.722624479166665,42.29476749290966,51.049734713923264,33.81638072011761
0,650762.0,3321.600404381752,956,1008,0.9484126984126984,1.480799432050427,16.9540158251235,28.397544791666668,34.742225,21.7976484375,42.42319327832697,50.116716324739144,35.57348480304755
0,708949.0,3353.507036924362,897,1098,0.8169398907103825,1.3892480277142643,15.862931532030112,20.755132291666666,27.976593229166667,13.4226625,33.551031237460975,40.96235508236691,27.67193364438827
0,649927.0,3181.708048224449,879,1033,0.850919651500484,1.3970907501919447,15.57600484998505,25.281903125,33.83786614583333,15.694372916666667,38.98318538970508,49.23873903206193,29.52094566085127
0,615187.5,3099.29889023304,844,1049,0.8045757864632984,1.4391644823732601,15.61418853764056,25.5696640625,32.61946145833333,18.650230208333333,41.042439849421655,49.583805139228396,33.94453964203233
0,700448.0,3287.0907356739044,903,1014,0.8905325443786982,1.3072233770386952,15.42579249930503,26.8062453125,36.943526041666665,14.748322916666666,39.85674415244643,51.402432246931255,29.550282681598688
0,746887.0,3538.654221892357,1012,1076,0.9405204460966543,1.4579340649924286,16.765687047862126,27.740152604166667,35.07815625,18.8441578125,38.81524261187063,46.25030869194914,31.415033244187878
0,678384.0,3189.3161319494247,859,1043,0.8235858101629914,1.3206929998349017,14.994070304595688,29.596819270833333,38.766990104166666,18.8760140625,43.604882753966066,54.41203519053429,33.15230208019452
0,723384.5,3593.0877702236176,1024,1062,0.9642184557438794,1.5033332895576281,17.847050530569188,33.97069375,38.19851666666667,27.533009895833334,48.5204792941638,52.59297168158233,42.885581844466635
0,695765.0,3322.5364804267883,950,1020,0.9313725490196079,1.3927116195841986,15.86634663107059,25.039454166666665,32.28948697916667,14.332917708333333,38.00440193300506,45.9098744359685,28.626502911191906
0,592977.0,3068.8897264003754,882,945,0.9333333333333333,1.4056025781775685,15.882714089763637,23.6597984375,29.528271354166666,14.449766666666667,38.84515347935145,46.094286191246475,29.396686543507276
0,693121.0,3322.1689434051514,947,1049,0.9027645376549094,1.4332317156744638,15.923347422060074,26.900153125,33.0806375,18.6558765625,39.920484708374396,46.690456473658436,32.42227623482449
0,670347.5,3296.8237096071243,830,1073,0.7735321528424977,1.3285497447219539,16.214048045569918,27.580265104166667,34.105298958333336,19.396424479166665,41.39091530774661,48.70184332629896,33.351377567548106
0,753024.5,3455.5242842435837,945,1094,0.8638025594149908,1.372903537667101,15.856918438904884,27.995888541666666,36.50363541666667,16.116627083333334,40.05728343276136,48.392940948641964,29.971775667535958
0,735690.0,3462.5120898485184,978,1082,0.9038817005545287,1.4383721404395873,16.296252460067628,27.396818229166666,34.907108854166665,18.112634895833335,39.079493628656024,47.042006991154835,31.06855253482865
0,635101.0,3223.6693836450577,798,1061,0.7521206409048068,1.3331391384992308,16.362821496188015,24.589344791666665,30.952677604166666,17.107675520833332,38.54699507051795,46.08139166720865,31.372998844596395
0,703302.5,3337.7252918481827,912,1068,0.8539325842696629,1.3849175852495903,15.84014008743469,28.106844270833335,35.54480989583333,17.391390104166668,41.10228387852624,48.92426903293061,31.264469695628303
0,744498.5,3605.715189218521,1052,1070,0.983177570093458,1.5119439461597304,17.46300634018894,29.243513541666665,34.17774583333333,22.091380729166666,42.917030226318,47.485246493450276,37.322401144172176
0,721814.0,3290.512088418007,885,1080,0.8194444444444444,1.324163842762817,15.00035993209474,30.232671354166666,39.683653125,18.924039583333332,43.3575607590931,53.72283890942486,33.070609478282975
0,646951.0,3239.8359013795853,909,1019,0.8920510304219823,1.4317483086045157,16.22462391721795,29.547244791666667,35.3446953125,22.515708854166668,43.4625770684351,50.66110247924316,35.78783944568647
0,704797.0,3425.5659161806107,1019,1056,0.9649621212121212,1.5267715384713612,16.649477574533243,34.2004359375,40.29133958333333,25.173886979166667,47.1269565897706,53.99913385105218,37.923307494722934
0,835702.5,3580.89686691761,1015,1107,0.916892502258356,1.3445035763324868,15.343764523260797,32.52766770833333,47.65854739583333,14.739843229166667,41.93136084123572,56.31580729479903,30.44252546152213
0,639323.0,3216.5221951007843,842,1036,0.8127413127413128,1.3644308119682853,16.18276681986409,31.184168229166666,36.211961458333334,23.24020833333333,46.327967595638505,52.446950702258945,37.890078969719724
0,604569.5,3203.0835975408554,883,1000,0.883,1.460543411468822,16.970331008817464,30.5420796875,35.549476041666665,22.286458854166668,47.77981213912314,53.88732629714186,38.56999767970396
0,586044.5,3074.2206786870956,799,1024,0.7802734375,1.3960987604183641,16.12647637042468,21.921194270833332,26.061394791666668,17.665953645833333,38.354256412679284,42.946296472216986,34.07310775211786
0,599260.5,3114.137417435646,789,1037,0.7608486017357763,1.3653377788123862,16.183032011408656,27.508657291666665,32.38045572916667,22.753213020833332,45.24550258553849,50.86969826798312,40.26262937006325
0,572395.5,3105.0003324747086,861,962,0.895010395010395,1.4470449191162404,16.84329640024782,22.698563020833333,28.1678328125,14.391909895833333,39.43136893464505,45.88251275178685,31.370962669657565
0,657116.0,3304.938500881195,986,1010,0.9762376237623762,1.5155010683045307,16.622055306227274,26.887595833333332,32.64848645833333,18.39174375,40.55842544624129,47.03346610726622,31.988497938727942
0,926059.0,3803.247153520584,1096,1144,0.958041958041958,1.3539353324140255,15.619619171956026,40.510458854166664,52.43535,22.696131770833333,46.802375585049475,57.36672997371823,34.73923800730911
0,710008.5,3422.3039441108704,914,1066,0.8574108818011257,1.372270895348436,16.49580855141427,33.30727604166667,39.523628125,24.176934375,46.02592552003583,52.94596573436963,37.03480853447572
0,613159.0,3151.8846751451492,876,978,0.8957055214723927,1.3972362796599251,16.20195904392636,24.0781015625,29.6933875,16.1776125,38.82856598026039,45.3581251016086,30.744336278001576
0,615209.5,3176.823706507683,816,1024,0.796875,1.3582104957742038,16.404507508790438,28.720853125,34.40828333333334,20.3459171875,44.380899008625825,51.40604934136047,35.30178616449256
0,823395.0,3612.879623413086,1000,1131,0.8841732979664014,1.3735813309529448,15.852536356515987,29.249947395833335,38.909582291666666,16.172408333333333,39.233890533612424,48.500429826837824,30.312454439002423
0,722847.5,3417.2745068073273,992,1022,0.9706457925636007,1.4025420299579094,16.155226454923426,28.919259375,35.000648958333336,23.438185416666666,40.66826929962073,47.04170780846701,35.672478081834356
0,756443.0,3568.2420930862427,1113,1045,1.0650717703349282,1.5375712380179338,16.831871846090838,37.23421458333333,43.26315208333333,28.13085625,48.80201342529103,55.158951581068884,40.19349284731092
0,697271.5,3417.774058699608,1056,1002,1.0538922155688624,1.5175035836112618,16.752698936239312,33.83634479166667,39.5285109375,25.4746640625,47.265462717835746,53.7341222831741,38.6407066873602
0,745063.0,3331.1395097970963,943,1056,0.8929924242424242,1.3365420105413905,14.893358593476309,32.112886458333335,37.360132291666666,27.9866953125,44.638678288630565,49.722921310908845,40.896875346283586
0,797196.5,3594.6226966381073,1069,1034,1.0338491295938104,1.3865414612332092,16.208440868952408,36.85749270833333,42.66517916666667,31.372165104166665,46.725580565380056,52.488582460946354,42.11312301544978
0,729397.0,3299.1983830928802,933,1042,0.8953934740882917,1.332862624880552,14.922888318710765,32.49655833333333,37.335046354166664,28.54734010416667,45.619102765324804,50.43301050530357,42.09973388620807
0,819193.0,4517.31613099575,1216,1041,1.1681075888568684,1.5452475790198403,24.91005785859305,22.6566703125,37.84554479166667,9.44463125,32.996583144393114,46.454819682285056,27.245364780267796
0,671988.0,3920.4978128671646,1117,1006,1.110337972166998,1.6722054560498105,22.8728832965711,18.3732265625,30.014652604166667,10.212929166666667,31.864842096405823,43.63745209570971,27.202425457177817
0,750230.0,4312.380058646202,1132,1061,1.0669180018850142,1.6009117204057421,24.78789407276358,22.139097916666667,36.17491354166667,9.427508333333334,33.54143893347321,47.3799666046872,27.161189398507517
0,721279.0,4254.179050564766,1049,1058,0.9914933837429112,1.5387138680039207,25.091593397650744,19.7734296875,33.010811458333336,8.980175,32.38700115011671,44.9803907945344,27.719864336687788
0,628858.5,5029.008689284325,1478,1024,1.443359375,2.406697214079161,40.21720052586908,17.754490104166667,27.9374640625,7.656813020833333,32.128819234635465,42.74708150596194,28.181852580780248
0,663918.0,3693.277465581894,951,1037,0.9170684667309547,1.485404824089722,20.545155332096762,30.93011875,38.430806770833335,18.803094791666666,45.429203838528416,54.530111939463026,32.34084384214895
0,619111.5,3504.608416557312,905,1023,0.884652981427175,1.495392994638284,19.8385592149465,29.383388020833333,37.23683802083333,18.957508854166665,44.984424186096334,55.05708453261084,32.76097483449925
0,824376.5,4836.504949212074,1193,1070,1.1149532710280374,1.5484551051612947,28.375117587355884,39.4116015625,49.89076145833333,31.869099479166668,48.93004464589812,59.23487370438421,41.77476040914116
0,682875.0,3809.3262367248535,1014,1024,0.990234375,1.520535969247666,21.249813476551836,33.144424479166666,41.3142578125,23.132574479166667,47.05641384293235,56.76921430271972,35.8909081678305
0,707966.0,3868.615561723709,1043,980,1.0642857142857143,1.4437698985544503,21.13969648882976,32.826324479166665,41.79386458333333,22.550478645833334,46.14571823357646,56.335628822767795,35.1500152149988
0,627079.5,3660.622698903084,1053,955,1.1026178010471204,1.6036483412390294,21.369154220038286,33.379635416666666,40.14087760416667,20.595630208333333,49.47784081948951,58.30451795905826,34.687913235807635
0,682837.5,3804.078542113304,1037,979,1.059244126659857,1.4867710106723782,21.19247047001209,31.9425296875,40.1518828125,22.205890625,45.55789923932711,55.24919576947492,34.692219118757336
0,405792.5,2846.760659813881,802,792,1.0126262626262625,1.565292606442948,19.970911868168983,23.739234895833334,26.943246875,14.677667708333333,46.83213264324627,52.55231448993907,32.07533089297363
0,802036.0,4152.987264871597,1254,987,1.2705167173252279,1.543195068550539,21.504400328895052,42.63929739583333,50.24539895833333,28.030998958333335,52.1326621105763,60.01164267402272,38.98199251072536
